"sampledate","genus","biovolume_conc"
2014-11-07,"Aphanocapsa delicatissima",0
2014-11-07,"Chlamydomonas ",801373.7052
2014-11-07,"Cryptomonas erosa",16652.773
2014-11-07,"Euglena ",0
2014-11-07,"Miscellaneous",87270.6176
2014-11-07,"Rhodospirillum rubrum",3092.9013
2014-11-07,"Synechococcus ",0
2014-11-07,"Total",1346301.58
2014-11-07,"Asterionella formosa",1791.7817
2014-11-07,"Chlorococcaceae",239.4626
2014-11-07,"Chlorophyta",0
2014-11-07,"Chrysophyceae",71955.7117
2014-11-07,"Peridinium ",10416.5492
2014-11-07,"Rhodomonas minuta",0
2014-11-07,"Synechocystis ",0
2014-11-07,"Coelastrum ",0
2014-11-07,"Gymnodinium sp. 2",0
2014-11-07,"Gymnodinium sp. 3",0
2014-11-07,"Monomastix minuta",239.4626
2014-11-07,"Oocystis parva",94011.0299
2014-11-07,"Schroederia judayi",0
2014-11-07,"Dinobryon cylindricum",0
2014-11-07,"Lindavia intermedia",0
2014-11-07,"Sphaerocystis schroeteri",0
2014-11-07,"Chrysochromulina parva",0
2014-11-07,"Kephyrion ",0
2014-11-07,"Monoraphidium griffithii",638.567
2014-11-07,"Aphanizomenon ",0
2014-11-07,"Aphanothece saxicola",0
2014-11-07,"Kephyrion planctonicum",0
2014-11-07,"Tabellaria flocculosa",0
2014-11-07,"Oedogonium ",0
2014-11-07,"Phormidium ",0
2014-11-07,"Tabellaria binalis",0
2014-11-07,"Actinella punctata",0
2014-11-07,"Aphanothece nidulans",0
2014-11-07,"Gloeococcus minor",0
2014-11-07,"Mallomonas ",0
2014-11-07,"Planktothrix agardhii",0
2014-11-07,"Euglena acus",0
2014-11-07,"Scenedesmus bijuga",0
2014-11-07,"Dinobryon cyst",0
2014-11-07,"Mougeotia ",0
2014-11-07,"Stichococcus bacillaris",0
2014-11-07,"Gonyostomum semen",0
2014-11-07,"Mucidosphaerium pulchellum",0
2014-11-07,"Spinocosmarium ",0
2014-11-07,"Synechococcus elongatus",0
2014-11-07,"Cyclotella sp. 1",0
2014-11-07,"Stephanodiscus parvus",0
2014-11-07,"Botryococcus braunii",0
2014-11-07,"Cyclotella ocellata",0
2014-11-07,"Peridinium inconspicuum",0
2014-11-07,"Uroglena ",0
2014-11-07,"Gymnodinium sp. 1",0
2014-11-07,"Peridinium umbonatum",0
2014-11-07,"Lepocinclis ",0
2014-11-07,"Dinobryon ",0
2014-11-07,"Dinobryon sociale",0
2014-11-07,"Monoraphidium arcuatum",0
2014-11-07,"Trachelomonas ",0
2014-11-07,"Cosmarium ",0
2014-11-07,"Dinobryon crenulatum",0
2014-11-07,"Fragilaria filiformis",0
2014-11-07,"Mallomonas akrokomas",0
2014-11-07,"Monomastix astigmata",0
2014-11-07,"Oocystis pusilla",0
2014-11-07,"Peridinium cinctum",0
2014-11-07,"Staurastrum ",0
2014-11-07,"Staurastrum hexacerum",0
2014-11-07,"Stichogloea olivacea",0
2014-11-07,"Teilingia granulata",0
2014-11-07,"Pseudanabaena limnetica",0
2014-11-07,"Microspora ",0
2014-11-07,"Aphanizomenon flos-aquae",0
2014-11-07,"Eunotia ",0
2014-11-07,"Colonial ",0
2014-11-07,"Quadrigula lacustris",0
2014-11-07,"Aphanothece ",258619.0179
2014-11-07,"Chrysococcus minutus",0
2014-11-07,"Stephanodiscus medius",0
2014-11-07,"Glenodinium quadridens",0
2014-11-07,"Chrysocapsaceae",0
2015-03-06,"Aphanocapsa delicatissima",0
2015-03-06,"Chlamydomonas ",178764.1327
2015-03-06,"Cryptomonas erosa",2741.1971
2015-03-06,"Euglena ",0
2015-03-06,"Miscellaneous",8829.5474
2015-03-06,"Rhodospirillum rubrum",1733.1477
2015-03-06,"Synechococcus ",827.772
2015-03-06,"Total",271402.9433
2015-03-06,"Asterionella formosa",0
2015-03-06,"Chlorococcaceae",1064.2755
2015-03-06,"Chlorophyta",0
2015-03-06,"Chrysophyceae",679.7072
2015-03-06,"Peridinium ",0
2015-03-06,"Rhodomonas minuta",3061.0253
2015-03-06,"Synechocystis ",0
2015-03-06,"Coelastrum ",0
2015-03-06,"Gymnodinium sp. 2",0
2015-03-06,"Gymnodinium sp. 3",0
2015-03-06,"Monomastix minuta",1535.645
2015-03-06,"Oocystis parva",1231.8008
2015-03-06,"Schroederia judayi",0
2015-03-06,"Dinobryon cylindricum",0
2015-03-06,"Lindavia intermedia",0
2015-03-06,"Sphaerocystis schroeteri",0
2015-03-06,"Chrysochromulina parva",284.5956
2015-03-06,"Kephyrion ",0
2015-03-06,"Monoraphidium griffithii",0
2015-03-06,"Aphanizomenon ",0
2015-03-06,"Aphanothece saxicola",0
2015-03-06,"Kephyrion planctonicum",0
2015-03-06,"Tabellaria flocculosa",0
2015-03-06,"Oedogonium ",0
2015-03-06,"Phormidium ",0
2015-03-06,"Tabellaria binalis",0
2015-03-06,"Actinella punctata",0
2015-03-06,"Aphanothece nidulans",0
2015-03-06,"Gloeococcus minor",0
2015-03-06,"Mallomonas ",0
2015-03-06,"Planktothrix agardhii",0
2015-03-06,"Euglena acus",0
2015-03-06,"Scenedesmus bijuga",0
2015-03-06,"Dinobryon cyst",0
2015-03-06,"Mougeotia ",0
2015-03-06,"Stichococcus bacillaris",0
2015-03-06,"Gonyostomum semen",0
2015-03-06,"Mucidosphaerium pulchellum",0
2015-03-06,"Spinocosmarium ",0
2015-03-06,"Synechococcus elongatus",88.6899
2015-03-06,"Cyclotella sp. 1",0
2015-03-06,"Stephanodiscus parvus",0
2015-03-06,"Botryococcus braunii",0
2015-03-06,"Cyclotella ocellata",0
2015-03-06,"Peridinium inconspicuum",0
2015-03-06,"Uroglena ",0
2015-03-06,"Gymnodinium sp. 1",0
2015-03-06,"Peridinium umbonatum",0
2015-03-06,"Lepocinclis ",49666.2051
2015-03-06,"Dinobryon ",0
2015-03-06,"Dinobryon sociale",0
2015-03-06,"Monoraphidium arcuatum",0
2015-03-06,"Trachelomonas ",0
2015-03-06,"Cosmarium ",0
2015-03-06,"Dinobryon crenulatum",0
2015-03-06,"Fragilaria filiformis",0
2015-03-06,"Mallomonas akrokomas",0
2015-03-06,"Monomastix astigmata",0
2015-03-06,"Oocystis pusilla",0
2015-03-06,"Peridinium cinctum",0
2015-03-06,"Staurastrum ",0
2015-03-06,"Staurastrum hexacerum",0
2015-03-06,"Stichogloea olivacea",0
2015-03-06,"Teilingia granulata",0
2015-03-06,"Pseudanabaena limnetica",0
2015-03-06,"Microspora ",0
2015-03-06,"Aphanizomenon flos-aquae",0
2015-03-06,"Eunotia ",0
2015-03-06,"Colonial ",0
2015-03-06,"Quadrigula lacustris",0
2015-03-06,"Aphanothece ",20895.202
2015-03-06,"Chrysococcus minutus",0
2015-03-06,"Stephanodiscus medius",0
2015-03-06,"Glenodinium quadridens",0
2015-03-06,"Chrysocapsaceae",0
2015-04-21,"Aphanocapsa delicatissima",0
2015-04-21,"Chlamydomonas ",1885759.581
2015-04-21,"Cryptomonas erosa",0
2015-04-21,"Euglena ",0
2015-04-21,"Miscellaneous",0
2015-04-21,"Rhodospirillum rubrum",4009.5207
2015-04-21,"Synechococcus ",270.9968
2015-04-21,"Total",2501379.992
2015-04-21,"Asterionella formosa",3764.1057
2015-04-21,"Chlorococcaceae",0
2015-04-21,"Chlorophyta",0
2015-04-21,"Chrysophyceae",53696.3361
2015-04-21,"Peridinium ",0
2015-04-21,"Rhodomonas minuta",1202.2375
2015-04-21,"Synechocystis ",0
2015-04-21,"Coelastrum ",0
2015-04-21,"Gymnodinium sp. 2",5676.1378
2015-04-21,"Gymnodinium sp. 3",0
2015-04-21,"Monomastix minuta",769.8772
2015-04-21,"Oocystis parva",0
2015-04-21,"Schroederia judayi",496.6615
2015-04-21,"Dinobryon cylindricum",0
2015-04-21,"Lindavia intermedia",0
2015-04-21,"Sphaerocystis schroeteri",0
2015-04-21,"Chrysochromulina parva",0
2015-04-21,"Kephyrion ",0
2015-04-21,"Monoraphidium griffithii",0
2015-04-21,"Aphanizomenon ",0
2015-04-21,"Aphanothece saxicola",0
2015-04-21,"Kephyrion planctonicum",0
2015-04-21,"Tabellaria flocculosa",11779.4271
2015-04-21,"Oedogonium ",0
2015-04-21,"Phormidium ",0
2015-04-21,"Tabellaria binalis",0
2015-04-21,"Actinella punctata",9933.2406
2015-04-21,"Aphanothece nidulans",0
2015-04-21,"Gloeococcus minor",0
2015-04-21,"Mallomonas ",0
2015-04-21,"Planktothrix agardhii",0
2015-04-21,"Euglena acus",0
2015-04-21,"Scenedesmus bijuga",0
2015-04-21,"Dinobryon cyst",0
2015-04-21,"Mougeotia ",0
2015-04-21,"Stichococcus bacillaris",0
2015-04-21,"Gonyostomum semen",275923.3589
2015-04-21,"Mucidosphaerium pulchellum",0
2015-04-21,"Spinocosmarium ",0
2015-04-21,"Synechococcus elongatus",0
2015-04-21,"Cyclotella sp. 1",461.9254
2015-04-21,"Stephanodiscus parvus",0
2015-04-21,"Botryococcus braunii",0
2015-04-21,"Cyclotella ocellata",0
2015-04-21,"Peridinium inconspicuum",0
2015-04-21,"Uroglena ",0
2015-04-21,"Gymnodinium sp. 1",0
2015-04-21,"Peridinium umbonatum",0
2015-04-21,"Lepocinclis ",38633.2122
2015-04-21,"Dinobryon ",0
2015-04-21,"Dinobryon sociale",0
2015-04-21,"Monoraphidium arcuatum",0
2015-04-21,"Trachelomonas ",0
2015-04-21,"Cosmarium ",0
2015-04-21,"Dinobryon crenulatum",0
2015-04-21,"Fragilaria filiformis",0
2015-04-21,"Mallomonas akrokomas",0
2015-04-21,"Monomastix astigmata",110.8623
2015-04-21,"Oocystis pusilla",0
2015-04-21,"Peridinium cinctum",156882.1384
2015-04-21,"Staurastrum ",0
2015-04-21,"Staurastrum hexacerum",0
2015-04-21,"Stichogloea olivacea",0
2015-04-21,"Teilingia granulata",0
2015-04-21,"Pseudanabaena limnetica",0
2015-04-21,"Microspora ",0
2015-04-21,"Aphanizomenon flos-aquae",0
2015-04-21,"Eunotia ",0
2015-04-21,"Colonial ",0
2015-04-21,"Quadrigula lacustris",0
2015-04-21,"Aphanothece ",640.5379
2015-04-21,"Chrysococcus minutus",284.5956
2015-04-21,"Stephanodiscus medius",51085.239
2015-04-21,"Glenodinium quadridens",0
2015-04-21,"Chrysocapsaceae",0
2015-06-17,"Aphanocapsa delicatissima",0
2015-06-17,"Chlamydomonas ",1088847.465
2015-06-17,"Cryptomonas erosa",243453.0901
2015-06-17,"Euglena ",0
2015-06-17,"Miscellaneous",0
2015-06-17,"Rhodospirillum rubrum",3298.1541
2015-06-17,"Synechococcus ",88.6899
2015-06-17,"Total",1433811.75
2015-06-17,"Asterionella formosa",367.5181
2015-06-17,"Chlorococcaceae",59.1266
2015-06-17,"Chlorophyta",0
2015-06-17,"Chrysophyceae",48958.5805
2015-06-17,"Peridinium ",0
2015-06-17,"Rhodomonas minuta",473.0112
2015-06-17,"Synechocystis ",0
2015-06-17,"Coelastrum ",0
2015-06-17,"Gymnodinium sp. 2",0
2015-06-17,"Gymnodinium sp. 3",0
2015-06-17,"Monomastix minuta",15334.4655
2015-06-17,"Oocystis parva",24182.7116
2015-06-17,"Schroederia judayi",1596.4132
2015-06-17,"Dinobryon cylindricum",0
2015-06-17,"Lindavia intermedia",0
2015-06-17,"Sphaerocystis schroeteri",0
2015-06-17,"Chrysochromulina parva",426.8933
2015-06-17,"Kephyrion ",0
2015-06-17,"Monoraphidium griffithii",384.3227
2015-06-17,"Aphanizomenon ",0
2015-06-17,"Aphanothece saxicola",0
2015-06-17,"Kephyrion planctonicum",0
2015-06-17,"Tabellaria flocculosa",0
2015-06-17,"Oedogonium ",0
2015-06-17,"Phormidium ",0
2015-06-17,"Tabellaria binalis",0
2015-06-17,"Actinella punctata",0
2015-06-17,"Aphanothece nidulans",0
2015-06-17,"Gloeococcus minor",0
2015-06-17,"Mallomonas ",0
2015-06-17,"Planktothrix agardhii",0
2015-06-17,"Euglena acus",0
2015-06-17,"Scenedesmus bijuga",0
2015-06-17,"Dinobryon cyst",0
2015-06-17,"Mougeotia ",0
2015-06-17,"Stichococcus bacillaris",0
2015-06-17,"Gonyostomum semen",0
2015-06-17,"Mucidosphaerium pulchellum",0
2015-06-17,"Spinocosmarium ",0
2015-06-17,"Synechococcus elongatus",221.7204
2015-06-17,"Cyclotella sp. 1",5232.689
2015-06-17,"Stephanodiscus parvus",0
2015-06-17,"Botryococcus braunii",0
2015-06-17,"Cyclotella ocellata",0
2015-06-17,"Peridinium inconspicuum",0
2015-06-17,"Uroglena ",0
2015-06-17,"Gymnodinium sp. 1",0
2015-06-17,"Peridinium umbonatum",0
2015-06-17,"Lepocinclis ",0
2015-06-17,"Dinobryon ",0
2015-06-17,"Dinobryon sociale",0
2015-06-17,"Monoraphidium arcuatum",0
2015-06-17,"Trachelomonas ",0
2015-06-17,"Cosmarium ",0
2015-06-17,"Dinobryon crenulatum",0
2015-06-17,"Fragilaria filiformis",0
2015-06-17,"Mallomonas akrokomas",0
2015-06-17,"Monomastix astigmata",354.7594
2015-06-17,"Oocystis pusilla",0
2015-06-17,"Peridinium cinctum",0
2015-06-17,"Staurastrum ",0
2015-06-17,"Staurastrum hexacerum",0
2015-06-17,"Stichogloea olivacea",0
2015-06-17,"Teilingia granulata",0
2015-06-17,"Pseudanabaena limnetica",0
2015-06-17,"Microspora ",0
2015-06-17,"Aphanizomenon flos-aquae",0
2015-06-17,"Eunotia ",0
2015-06-17,"Colonial ",0
2015-06-17,"Quadrigula lacustris",0
2015-06-17,"Aphanothece ",532.1392
2015-06-17,"Chrysococcus minutus",0
2015-06-17,"Stephanodiscus medius",0
2015-06-17,"Glenodinium quadridens",0
2015-06-17,"Chrysocapsaceae",0
2015-07-15,"Aphanocapsa delicatissima",0
2015-07-15,"Chlamydomonas ",1241982.725
2015-07-15,"Cryptomonas erosa",125986.6021
2015-07-15,"Euglena ",0
2015-07-15,"Miscellaneous",0
2015-07-15,"Rhodospirillum rubrum",4489.6954
2015-07-15,"Synechococcus ",9755.7998
2015-07-15,"Total",1714066.04
2015-07-15,"Asterionella formosa",1308.8252
2015-07-15,"Chlorococcaceae",982.9764
2015-07-15,"Chlorophyta",0
2015-07-15,"Chrysophyceae",12897.5778
2015-07-15,"Peridinium ",0
2015-07-15,"Rhodomonas minuta",2276.3674
2015-07-15,"Synechocystis ",0
2015-07-15,"Coelastrum ",0
2015-07-15,"Gymnodinium sp. 2",0
2015-07-15,"Gymnodinium sp. 3",0
2015-07-15,"Monomastix minuta",118.2531
2015-07-15,"Oocystis parva",256437.2716
2015-07-15,"Schroederia judayi",425.7091
2015-07-15,"Dinobryon cylindricum",0
2015-07-15,"Lindavia intermedia",0
2015-07-15,"Sphaerocystis schroeteri",0
2015-07-15,"Chrysochromulina parva",1280.68
2015-07-15,"Kephyrion ",0
2015-07-15,"Monoraphidium griffithii",1170.7027
2015-07-15,"Aphanizomenon ",0
2015-07-15,"Aphanothece saxicola",0
2015-07-15,"Kephyrion planctonicum",0
2015-07-15,"Tabellaria flocculosa",0
2015-07-15,"Oedogonium ",0
2015-07-15,"Phormidium ",0
2015-07-15,"Tabellaria binalis",0
2015-07-15,"Actinella punctata",0
2015-07-15,"Aphanothece nidulans",0
2015-07-15,"Gloeococcus minor",0
2015-07-15,"Mallomonas ",0
2015-07-15,"Planktothrix agardhii",0
2015-07-15,"Euglena acus",0
2015-07-15,"Scenedesmus bijuga",0
2015-07-15,"Dinobryon cyst",14196.2578
2015-07-15,"Mougeotia ",0
2015-07-15,"Stichococcus bacillaris",0
2015-07-15,"Gonyostomum semen",0
2015-07-15,"Mucidosphaerium pulchellum",0
2015-07-15,"Spinocosmarium ",0
2015-07-15,"Synechococcus elongatus",1995.5218
2015-07-15,"Cyclotella sp. 1",1197.3103
2015-07-15,"Stephanodiscus parvus",0
2015-07-15,"Botryococcus braunii",0
2015-07-15,"Cyclotella ocellata",0
2015-07-15,"Peridinium inconspicuum",0
2015-07-15,"Uroglena ",0
2015-07-15,"Gymnodinium sp. 1",0
2015-07-15,"Peridinium umbonatum",0
2015-07-15,"Lepocinclis ",0
2015-07-15,"Dinobryon ",2217.2408
2015-07-15,"Dinobryon sociale",16259.7707
2015-07-15,"Monoraphidium arcuatum",0
2015-07-15,"Trachelomonas ",0
2015-07-15,"Cosmarium ",0
2015-07-15,"Dinobryon crenulatum",0
2015-07-15,"Fragilaria filiformis",0
2015-07-15,"Mallomonas akrokomas",0
2015-07-15,"Monomastix astigmata",166.2935
2015-07-15,"Oocystis pusilla",0
2015-07-15,"Peridinium cinctum",0
2015-07-15,"Staurastrum ",0
2015-07-15,"Staurastrum hexacerum",0
2015-07-15,"Stichogloea olivacea",0
2015-07-15,"Teilingia granulata",0
2015-07-15,"Pseudanabaena limnetica",0
2015-07-15,"Microspora ",0
2015-07-15,"Aphanizomenon flos-aquae",0
2015-07-15,"Eunotia ",0
2015-07-15,"Colonial ",0
2015-07-15,"Quadrigula lacustris",0
2015-07-15,"Aphanothece ",0
2015-07-15,"Chrysococcus minutus",0
2015-07-15,"Stephanodiscus medius",0
2015-07-15,"Glenodinium quadridens",18920.4594
2015-07-15,"Chrysocapsaceae",0
2015-08-11,"Aphanocapsa delicatissima",0
2015-08-11,"Chlamydomonas ",635887.748
2015-08-11,"Cryptomonas erosa",80352.8256
2015-08-11,"Euglena ",0
2015-08-11,"Miscellaneous",58269.1037
2015-08-11,"Rhodospirillum rubrum",2993.3674
2015-08-11,"Synechococcus ",6208.2901
2015-08-11,"Total",1156824.059
2015-08-11,"Asterionella formosa",0
2015-08-11,"Chlorococcaceae",1995.5218
2015-08-11,"Chlorophyta",0
2015-08-11,"Chrysophyceae",38928.6823
2015-08-11,"Peridinium ",0
2015-08-11,"Rhodomonas minuta",0
2015-08-11,"Synechocystis ",0
2015-08-11,"Coelastrum ",0
2015-08-11,"Gymnodinium sp. 2",0
2015-08-11,"Gymnodinium sp. 3",1596.4132
2015-08-11,"Monomastix minuta",2874.1057
2015-08-11,"Oocystis parva",137823.729
2015-08-11,"Schroederia judayi",2660.6852
2015-08-11,"Dinobryon cylindricum",0
2015-08-11,"Lindavia intermedia",0
2015-08-11,"Sphaerocystis schroeteri",0
2015-08-11,"Chrysochromulina parva",1921.0201
2015-08-11,"Kephyrion ",0
2015-08-11,"Monoraphidium griffithii",0
2015-08-11,"Aphanizomenon ",0
2015-08-11,"Aphanothece saxicola",0
2015-08-11,"Kephyrion planctonicum",0
2015-08-11,"Tabellaria flocculosa",0
2015-08-11,"Oedogonium ",0
2015-08-11,"Phormidium ",0
2015-08-11,"Tabellaria binalis",0
2015-08-11,"Actinella punctata",0
2015-08-11,"Aphanothece nidulans",28309.7063
2015-08-11,"Gloeococcus minor",0
2015-08-11,"Mallomonas ",8514.2074
2015-08-11,"Planktothrix agardhii",0
2015-08-11,"Euglena acus",0
2015-08-11,"Scenedesmus bijuga",0
2015-08-11,"Dinobryon cyst",0
2015-08-11,"Mougeotia ",143677.2343
2015-08-11,"Stichococcus bacillaris",0
2015-08-11,"Gonyostomum semen",0
2015-08-11,"Mucidosphaerium pulchellum",0
2015-08-11,"Spinocosmarium ",0
2015-08-11,"Synechococcus elongatus",2328.1088
2015-08-11,"Cyclotella sp. 1",0
2015-08-11,"Stephanodiscus parvus",0
2015-08-11,"Botryococcus braunii",0
2015-08-11,"Cyclotella ocellata",0
2015-08-11,"Peridinium inconspicuum",0
2015-08-11,"Uroglena ",0
2015-08-11,"Gymnodinium sp. 1",0
2015-08-11,"Peridinium umbonatum",0
2015-08-11,"Lepocinclis ",0
2015-08-11,"Dinobryon ",0
2015-08-11,"Dinobryon sociale",0
2015-08-11,"Monoraphidium arcuatum",0
2015-08-11,"Trachelomonas ",0
2015-08-11,"Cosmarium ",0
2015-08-11,"Dinobryon crenulatum",0
2015-08-11,"Fragilaria filiformis",0
2015-08-11,"Mallomonas akrokomas",0
2015-08-11,"Monomastix astigmata",0
2015-08-11,"Oocystis pusilla",0
2015-08-11,"Peridinium cinctum",0
2015-08-11,"Staurastrum ",0
2015-08-11,"Staurastrum hexacerum",0
2015-08-11,"Stichogloea olivacea",0
2015-08-11,"Teilingia granulata",0
2015-08-11,"Pseudanabaena limnetica",0
2015-08-11,"Microspora ",0
2015-08-11,"Aphanizomenon flos-aquae",0
2015-08-11,"Eunotia ",0
2015-08-11,"Colonial ",0
2015-08-11,"Quadrigula lacustris",0
2015-08-11,"Aphanothece ",88.6899
2015-08-11,"Chrysococcus minutus",0
2015-08-11,"Stephanodiscus medius",0
2015-08-11,"Glenodinium quadridens",0
2015-08-11,"Chrysocapsaceae",2394.6198
2015-11-17,"Aphanocapsa delicatissima",0
2015-11-17,"Chlamydomonas ",6811.3659
2015-11-17,"Cryptomonas erosa",0
2015-11-17,"Euglena ",0
2015-11-17,"Miscellaneous",0
2015-11-17,"Rhodospirillum rubrum",6872.3546
2015-11-17,"Synechococcus ",434.5803
2015-11-17,"Total",265331.473
2015-11-17,"Asterionella formosa",752.5745
2015-11-17,"Chlorococcaceae",141.9038
2015-11-17,"Chlorophyta",0
2015-11-17,"Chrysophyceae",170065.6563
2015-11-17,"Peridinium ",4276.2676
2015-11-17,"Rhodomonas minuta",0
2015-11-17,"Synechocystis ",0
2015-11-17,"Coelastrum ",0
2015-11-17,"Gymnodinium sp. 2",0
2015-11-17,"Gymnodinium sp. 3",0
2015-11-17,"Monomastix minuta",598.6565
2015-11-17,"Oocystis parva",57281.685
2015-11-17,"Schroederia judayi",702.4216
2015-11-17,"Dinobryon cylindricum",0
2015-11-17,"Lindavia intermedia",0
2015-11-17,"Sphaerocystis schroeteri",0
2015-11-17,"Chrysochromulina parva",0
2015-11-17,"Kephyrion ",0
2015-11-17,"Monoraphidium griffithii",0
2015-11-17,"Aphanizomenon ",0
2015-11-17,"Aphanothece saxicola",0
2015-11-17,"Kephyrion planctonicum",0
2015-11-17,"Tabellaria flocculosa",14626.122
2015-11-17,"Oedogonium ",0
2015-11-17,"Phormidium ",0
2015-11-17,"Tabellaria binalis",0
2015-11-17,"Actinella punctata",1402.0645
2015-11-17,"Aphanothece nidulans",0
2015-11-17,"Gloeococcus minor",0
2015-11-17,"Mallomonas ",0
2015-11-17,"Planktothrix agardhii",0
2015-11-17,"Euglena acus",0
2015-11-17,"Scenedesmus bijuga",0
2015-11-17,"Dinobryon cyst",0
2015-11-17,"Mougeotia ",0
2015-11-17,"Stichococcus bacillaris",0
2015-11-17,"Gonyostomum semen",0
2015-11-17,"Mucidosphaerium pulchellum",0
2015-11-17,"Spinocosmarium ",0
2015-11-17,"Synechococcus elongatus",35.4759
2015-11-17,"Cyclotella sp. 1",0
2015-11-17,"Stephanodiscus parvus",0
2015-11-17,"Botryococcus braunii",0
2015-11-17,"Cyclotella ocellata",0
2015-11-17,"Peridinium inconspicuum",0
2015-11-17,"Uroglena ",0
2015-11-17,"Gymnodinium sp. 1",0
2015-11-17,"Peridinium umbonatum",0
2015-11-17,"Lepocinclis ",0
2015-11-17,"Dinobryon ",0
2015-11-17,"Dinobryon sociale",1330.3445
2015-11-17,"Monoraphidium arcuatum",0
2015-11-17,"Trachelomonas ",0
2015-11-17,"Cosmarium ",0
2015-11-17,"Dinobryon crenulatum",0
2015-11-17,"Fragilaria filiformis",0
2015-11-17,"Mallomonas akrokomas",0
2015-11-17,"Monomastix astigmata",0
2015-11-17,"Oocystis pusilla",0
2015-11-17,"Peridinium cinctum",0
2015-11-17,"Staurastrum ",0
2015-11-17,"Staurastrum hexacerum",0
2015-11-17,"Stichogloea olivacea",0
2015-11-17,"Teilingia granulata",0
2015-11-17,"Pseudanabaena limnetica",0
2015-11-17,"Microspora ",0
2015-11-17,"Aphanizomenon flos-aquae",0
2015-11-17,"Eunotia ",0
2015-11-17,"Colonial ",0
2015-11-17,"Quadrigula lacustris",0
2015-11-17,"Aphanothece ",0
2015-11-17,"Chrysococcus minutus",0
2015-11-17,"Stephanodiscus medius",0
2015-11-17,"Glenodinium quadridens",0
2015-11-17,"Chrysocapsaceae",0
