lakeid,sampledate,depth,chlor
TB,1987-10-06,7.00,4.5
TB,1987-10-19,0.00,5.7
TB,1987-10-19,0.00,5.4
TB,1987-10-19,2.00,3.2
TB,1987-10-19,3.00,3.0
TB,1987-10-19,5.00,4.8
TB,1987-10-19,7.00,4.2
TB,1987-11-02,0.00,12.4
TB,1987-11-02,2.00,2.3
TB,1987-11-02,3.00,2.1
TB,1987-11-02,3.00,2.2
TB,1987-11-02,5.00,1.1
TB,1987-11-02,7.00,2.9
TB,1987-11-19,0.00,3.7
TB,1987-11-19,2.00,4.1
TB,1987-11-19,2.00,4.4
TB,1987-11-19,3.00,4.1
TB,1987-11-19,6.00,1.7
TB,1987-11-19,7.00,2.3
TB,1988-01-14,0.00,3.1
TB,1988-01-14,2.00,0.2
TB,1988-01-14,3.00,0.1
TB,1988-01-14,5.00,2.4
TB,1988-01-14,7.00,2.2
TB,1988-01-14,7.00,2.0
TB,1988-03-01,0.00,3.3
TB,1988-03-01,3.00,0.1
TB,1988-03-01,3.00,0.1
TB,1988-03-01,5.00,1.6
TB,1988-03-01,7.00,2.8
TB,1988-03-23,0.00,192.3
TB,1988-03-23,2.00,0.3
TB,1988-03-23,3.00,0.4
TB,1988-03-23,5.00,1.7
TB,1988-03-23,6.00,1.5
TB,1988-03-23,6.00,0.6
TB,1988-04-21,0.00,60.1
TB,1988-04-21,0.00,59.9
TB,1988-04-21,2.00,18.1
TB,1988-04-21,3.00,8.1
TB,1988-04-21,5.00,4.2
TB,1988-04-21,6.00,3.2
TB,1988-05-10,0.00,5.4
TB,1988-05-10,0.00,5.0
TB,1988-05-10,2.00,14.5
TB,1988-05-10,4.00,4.6
TB,1988-05-10,6.00,4.3
TB,1988-05-24,0.00,3.5
TB,1988-05-24,2.00,13.5
TB,1988-05-24,2.00,15.9
TB,1988-05-24,3.00,4.8
TB,1988-05-24,5.00,4.9
TB,1988-05-24,6.00,5.6
TB,1988-06-06,0.00,6.0
TB,1988-06-06,2.00,27.8
TB,1988-06-06,3.00,7.6
TB,1988-06-06,3.00,7.7
TB,1988-06-06,5.00,13.5
TB,1988-06-06,6.00,3.9
TB,1988-06-20,0.00,2.2
TB,1988-06-20,2.00,51.3
TB,1988-06-20,2.00,46.0
TB,1988-06-20,3.00,28.3
TB,1988-06-20,5.00,11.4
TB,1988-06-20,7.00,12.8
TB,1988-07-04,0.00,2.7
TB,1988-07-04,2.00,74.1
TB,1988-07-04,2.00,98.0
TB,1988-07-04,3.00,3.4
TB,1988-07-04,5.00,10.2
TB,1988-07-04,6.00,5.2
TB,1988-07-20,0.00,1.4
TB,1988-07-20,2.00,136.0
TB,1988-07-20,2.00,117.3
TB,1988-07-20,3.00,7.1
TB,1988-07-20,5.00,5.5
TB,1988-07-20,6.00,3.9
TB,1988-08-03,0.00,1.6
TB,1988-08-03,2.00,199.1
TB,1988-08-03,3.00,11.6
TB,1988-08-03,5.00,9.9
TB,1988-08-03,6.00,5.7
TB,1988-08-03,6.00,5.4
TB,1988-08-16,0.00,1.2
TB,1988-08-16,2.00,23.1
TB,1988-08-16,2.00,21.8
TB,1988-08-16,3.00,36.9
TB,1988-08-16,5.00,24.6
TB,1988-08-16,6.00,12.4
TB,1988-08-31,0.00,1.4
TB,1988-08-31,2.00,6.8
TB,1988-08-31,3.00,33.7
TB,1988-08-31,3.00,35.7
TB,1988-08-31,5.00,6.1
TB,1988-08-31,6.00,35.7
TB,1988-09-15,0.00,6.6
TB,1988-09-15,2.00,7.8
TB,1988-09-15,2.00,8.5
TB,1988-09-15,3.00,47.0
TB,1988-09-15,5.00,7.4
TB,1988-09-15,6.00,11.9
TB,1988-09-28,0.00,12.9
TB,1988-09-28,2.00,15.5
TB,1988-09-28,3.00,53.1
TB,1988-09-28,5.00,5.5
TB,1988-09-28,6.00,8.7
TB,1988-09-28,6.00,7.1
TB,1988-10-11,0.00,7.2
TB,1988-10-11,2.00,5.3
TB,1988-10-11,3.00,5.5
TB,1988-10-11,3.00,5.3
TB,1988-10-11,5.00,5.9
TB,1988-10-11,6.00,6.0
TB,1988-10-25,0.00,8.3
TB,1988-10-25,2.00,8.9
TB,1988-10-25,3.00,6.9
TB,1988-10-25,5.00,6.8
TB,1988-10-25,6.00,5.4
TB,1988-10-25,6.00,6.1
TB,1988-11-03,0.00,15.6
TB,1988-11-03,2.00,14.4
TB,1988-11-03,3.00,12.0
TB,1988-11-03,5.00,10.4
TB,1988-11-03,6.00,9.6
TB,1988-11-03,6.00,10.1
TB,1989-01-17,0.00,2.6
TB,1989-01-17,0.00,2.6
TB,1989-01-17,3.00,2.0
TB,1989-01-17,5.00,52.6
TB,1989-01-17,6.00,7.5
TB,1989-03-06,0.00,0.4
TB,1989-03-06,2.00,0.4
TB,1989-03-06,3.00,0.9
TB,1989-03-06,3.00,0.9
TB,1989-03-06,5.00,1.7
TB,1989-03-06,6.00,1.9
TB,1989-03-27,0.00,3.6
TB,1989-03-27,2.00,2.5
TB,1989-03-27,3.00,2.6
TB,1989-03-27,5.00,0.9
TB,1989-03-27,6.00,0.7
TB,1989-03-27,6.00,1.0
TB,1989-05-03,0.00,7.6
TB,1989-05-03,2.00,20.2
TB,1989-05-03,3.00,5.6
TB,1989-05-03,3.00,5.6
TB,1989-05-03,5.00,5.1
TB,1989-05-03,6.00,4.4
TB,1989-05-18,0.00,4.0
TB,1989-05-18,0.00,3.8
TB,1989-05-18,2.00,19.6
TB,1989-05-18,3.00,7.2
TB,1989-05-18,5.00,8.2
TB,1989-05-18,6.00,2.8
TB,1989-05-29,0.00,8.2
TB,1989-05-29,2.00,8.7
TB,1989-05-29,2.00,9.2
TB,1989-05-29,3.00,12.7
TB,1989-05-29,5.00,12.3
TB,1989-05-29,7.00,6.7
TB,1989-06-14,0.00,25.1
TB,1989-06-14,2.00,13.5
TB,1989-06-14,3.00,14.0
TB,1989-06-14,5.00,6.4
TB,1989-06-14,7.00,2.7
TB,1989-06-14,7.00,4.5
TB,1989-06-27,0.00,12.2
TB,1989-06-27,2.00,100.3
TB,1989-06-27,2.00,102.4
TB,1989-06-27,3.00,11.5
TB,1989-06-27,5.00,10.1
TB,1989-06-27,7.00,5.8
TB,1989-07-13,0.00,20.6
TB,1989-07-13,2.00,145.6
TB,1989-07-13,3.00,17.9
TB,1989-07-13,5.00,8.0
TB,1989-07-13,5.00,8.8
TB,1989-07-13,7.00,5.1
TB,1989-07-24,0.00,2.1
TB,1989-07-24,2.00,134.1
TB,1989-07-24,3.00,13.7
TB,1989-07-24,5.00,-15.8
TB,1989-07-24,7.00,3.9
TB,1989-08-08,0.00,18.5
TB,1989-08-08,2.00,113.2
TB,1989-08-08,3.00,10.4
TB,1989-08-08,5.00,5.8
TB,1989-08-08,5.00,7.1
TB,1989-08-08,7.00,2.7
TB,1989-08-21,0.00,2.5
TB,1989-08-21,0.00,2.3
TB,1989-08-21,2.00,123.9
TB,1989-08-21,3.00,15.0
TB,1989-08-21,5.00,13.8
TB,1989-08-21,7.00,2.5
TB,1989-09-06,0.00,2.9
TB,1989-09-06,2.00,128.4
TB,1989-09-06,3.00,20.7
TB,1989-09-06,5.00,7.8
TB,1989-09-06,5.00,8.4
TB,1989-09-06,7.00,3.2
TB,1989-09-20,0.00,2.6
TB,1989-09-20,2.00,9.0
TB,1989-09-20,2.00,8.1
TB,1989-09-20,3.00,24.4
TB,1989-09-20,5.00,7.2
TB,1989-09-20,7.00,4.8
TB,1989-10-03,0.00,13.1
TB,1989-10-03,2.00,8.9
TB,1989-10-03,3.00,19.8
TB,1989-10-03,5.00,5.8
TB,1989-10-03,5.00,6.4
TB,1989-10-03,7.00,7.2
TB,1989-10-16,0.00,11.9
TB,1989-10-16,2.00,8.2
TB,1989-10-16,2.00,7.8
TB,1989-10-16,3.00,5.5
TB,1989-10-16,5.00,6.8
TB,1989-10-16,7.00,4.3
TB,1989-10-30,0.00,14.9
TB,1989-10-30,2.00,7.1
TB,1989-10-30,3.00,4.6
TB,1989-10-30,5.00,5.4
TB,1989-10-30,7.00,6.8
TB,1989-10-30,7.00,4.1
TB,1989-11-07,0.00,11.7
TB,1989-11-07,2.00,10.2
TB,1989-11-07,3.00,9.7
TB,1989-11-07,3.00,9.3
TB,1989-11-07,5.00,8.9
TB,1989-11-07,7.00,3.9
TB,1990-01-15,0.00,18.5
TB,1990-01-15,2.00,3.9
TB,1990-01-15,3.00,18.2
TB,1990-01-15,3.00,16.2
TB,1990-01-15,5.00,4.9
TB,1990-01-15,6.00,16.2
TB,1990-02-28,0.00,1.8
TB,1990-02-28,0.00,2.4
TB,1990-02-28,2.00,5.4
TB,1990-02-28,3.00,0.9
TB,1990-02-28,5.00,1.3
TB,1990-02-28,7.00,2.6
TB,1990-03-27,0.00,12.3
TB,1990-03-27,2.00,1.4
TB,1990-03-27,3.00,1.0
TB,1990-03-27,5.00,1.0
TB,1990-03-27,7.00,2.0
TB,1990-03-27,7.00,1.7
TB,1990-05-01,0.00,9.6
TB,1990-05-01,2.00,30.6
TB,1990-05-01,3.00,21.6
TB,1990-05-01,3.00,24.2
TB,1990-05-01,5.00,11.9
TB,1990-05-01,6.00,7.6
TB,1990-05-16,0.00,5.8
TB,1990-05-16,2.00,10.9
TB,1990-05-16,3.00,30.6
TB,1990-05-16,5.00,4.9
TB,1990-05-16,5.00,7.5
TB,1990-05-16,7.00,3.9
TB,1990-05-30,0.00,1.7
TB,1990-05-30,0.00,1.7
TB,1990-05-30,2.00,12.5
TB,1990-05-30,3.00,54.2
TB,1990-05-30,5.00,3.1
TB,1990-05-30,7.00,7.2
TB,1990-06-12,0.00,8.8
TB,1990-06-12,2.00,23.9
TB,1990-06-12,3.00,117.7
TB,1990-06-12,5.00,13.4
TB,1990-06-12,5.00,8.9
TB,1990-06-12,7.00,6.1
TB,1990-06-27,0.00,5.7
TB,1990-06-27,2.00,-3.5
TB,1990-06-27,2.00,7.5
TB,1990-06-27,3.00,15.8
TB,1990-06-27,5.00,4.4
TB,1990-06-27,7.00,-13.0
TB,1990-07-12,0.00,9.0
TB,1990-07-12,2.00,15.3
TB,1990-07-12,3.00,111.1
TB,1990-07-12,5.00,14.0
TB,1990-07-12,5.00,12.7
TB,1990-07-12,7.00,5.3
TB,1990-07-24,0.00,2.2
TB,1990-07-24,0.00,3.1
TB,1990-07-24,2.00,4.5
TB,1990-07-24,3.00,120.4
TB,1990-07-24,5.00,17.7
TB,1990-07-24,7.00,4.2
TB,1990-08-08,0.00,4.8
TB,1990-08-08,2.00,4.4
TB,1990-08-08,3.00,116.3
TB,1990-08-08,5.00,7.7
TB,1990-08-08,5.00,11.2
TB,1990-08-08,7.00,-1.9
TB,1990-08-22,0.00,-7.6
TB,1990-08-22,0.00,3.0
TB,1990-08-22,2.00,-85.4
TB,1990-08-22,3.00,117.8
TB,1990-08-22,5.00,9.4
TB,1990-08-22,7.00,8.1
TB,1990-09-06,0.00,9.9
TB,1990-09-06,2.00,-8.9
TB,1990-09-06,3.00,27.5
TB,1990-09-06,5.00,12.4
TB,1990-09-06,7.00,27.8
TB,1990-09-06,7.00,7.5
TB,1990-09-17,0.00,12.4
TB,1990-09-17,2.00,7.5
TB,1990-09-17,3.00,107.9
TB,1990-09-17,3.00,82.9
TB,1990-09-17,5.00,10.7
TB,1990-09-17,7.00,2.3
TB,1990-10-01,0.00,23.6
TB,1990-10-01,2.00,14.3
TB,1990-10-01,3.00,17.8
TB,1990-10-01,3.00,11.8
TB,1990-10-01,5.00,25.9
TB,1990-10-01,7.00,6.6
TB,1990-10-16,0.00,17.1
TB,1990-10-16,2.00,21.9
TB,1990-10-16,3.00,20.0
TB,1990-10-16,3.00,16.0
TB,1990-10-16,5.00,14.9
TB,1990-10-16,7.00,12.8
TB,1990-10-29,0.00,14.6
TB,1990-10-29,2.00,14.1
TB,1990-10-29,3.00,15.6
TB,1990-10-29,5.00,13.8
TB,1990-10-29,7.00,5.2
TB,1990-10-29,7.00,5.3
TB,1990-11-08,0.00,19.3
TB,1990-11-08,2.00,21.0
TB,1990-11-08,3.00,17.1
TB,1990-11-08,3.00,12.7
TB,1990-11-08,5.00,20.5
TB,1990-11-08,7.00,19.5
TB,1991-01-16,0.00,85.4
TB,1991-01-16,2.00,-1.5
TB,1991-01-16,3.00,9.3
TB,1991-01-16,3.00,10.0
TB,1991-01-16,5.00,13.1
TB,1991-01-16,6.50,8.7
TB,1991-02-20,0.00,97.3
TB,1991-02-20,0.00,149.6
TB,1991-02-20,2.00,18.4
TB,1991-02-20,3.00,2.1
TB,1991-02-20,5.00,0.7
TB,1991-02-20,7.00,-1.9
TB,1991-03-21,0.00,1.3
TB,1991-03-21,2.00,1.5
TB,1991-03-21,3.00,-0.3
TB,1991-03-21,3.00,0.8
TB,1991-03-21,5.00,0.4
TB,1991-03-21,7.00,0.3
TB,1991-05-09,0.00,27.0
TB,1991-05-09,2.00,15.3
TB,1991-05-09,3.00,3.3
TB,1991-05-09,3.00,3.7
TB,1991-05-09,5.00,0.9
TB,1991-05-09,7.00,-1.3
TB,1991-05-23,0.00,14.6
TB,1991-05-23,2.00,-67.6
TB,1991-05-23,3.00,-3.5
TB,1991-05-23,5.00,-10.2
TB,1991-05-23,7.00,-12.3
TB,1991-05-23,7.00,-11.2
TB,1991-06-05,0.00,13.5
TB,1991-06-05,2.00,45.6
TB,1991-06-05,2.00,38.8
TB,1991-06-05,3.00,37.0
TB,1991-06-05,5.00,6.8
TB,1991-06-05,7.00,4.9
TB,1991-06-18,0.00,13.3
TB,1991-06-18,2.00,108.8
TB,1991-06-18,2.00,72.7
TB,1991-06-18,3.00,29.3
TB,1991-06-18,5.00,14.3
TB,1991-06-18,7.00,15.2
TB,1991-07-02,0.00,24.6
TB,1991-07-02,2.00,96.9
TB,1991-07-02,3.00,69.6
TB,1991-07-02,5.00,12.6
TB,1991-07-02,5.00,17.2
TB,1991-07-02,7.00,6.8
TB,1991-07-18,0.00,16.5
TB,1991-07-18,2.00,85.7
TB,1991-07-18,2.00,70.4
TB,1991-07-18,3.00,103.1
TB,1991-07-18,5.00,27.7
TB,1991-07-18,7.00,9.9
TB,1991-07-29,0.00,47.7
TB,1991-07-29,2.00,135.8
TB,1991-07-29,2.00,109.1
TB,1991-07-29,3.00,191.1
TB,1991-07-29,5.00,19.6
TB,1991-07-29,7.00,15.4
TB,1991-08-12,0.00,35.0
TB,1991-08-12,2.00,112.3
TB,1991-08-12,3.00,125.8
TB,1991-08-12,5.00,32.2
TB,1991-08-12,5.00,36.5
TB,1991-08-12,7.00,14.3
TB,1991-08-26,0.00,36.4
TB,1991-08-26,2.00,65.1
TB,1991-08-26,3.00,71.3
TB,1991-08-26,3.00,119.8
TB,1991-08-26,5.00,26.5
TB,1991-08-26,7.00,15.0
TB,1991-09-11,0.00,78.2
TB,1991-09-11,0.00,85.0
TB,1991-09-11,2.00,85.4
TB,1991-09-11,3.00,84.7
TB,1991-09-11,5.00,55.8
TB,1991-09-11,7.00,28.5
TB,1991-09-24,0.00,28.4
TB,1991-09-24,0.00,29.4
TB,1991-09-24,2.00,54.4
TB,1991-09-24,3.00,204.7
TB,1991-09-24,5.00,19.5
TB,1991-09-24,7.00,18.7
TB,1991-10-08,0.00,12.3
TB,1991-10-08,2.00,8.3
TB,1991-10-08,3.00,7.4
TB,1991-10-08,5.00,12.7
TB,1991-10-08,7.00,17.9
TB,1991-10-08,7.00,21.3
TB,1991-10-28,0.00,29.0
TB,1991-10-28,0.00,24.5
TB,1991-10-28,2.00,6.7
TB,1991-10-28,3.00,4.6
TB,1991-10-28,5.00,8.4
TB,1991-10-28,7.00,14.9
TB,1991-11-04,0.00,12.5
TB,1991-11-04,0.00,18.9
TB,1991-11-04,2.00,10.3
TB,1991-11-04,3.00,9.7
TB,1991-11-04,5.00,7.7
TB,1991-11-04,7.00,5.9
TB,1992-01-15,0.00,14.2
TB,1992-01-15,2.00,6.0
TB,1992-01-15,3.00,18.3
TB,1992-01-15,3.00,17.0
TB,1992-01-15,5.00,6.9
TB,1992-01-15,7.00,6.6
TB,1992-02-26,0.00,2.7
TB,1992-02-26,0.00,2.0
TB,1992-02-26,2.00,1.3
TB,1992-02-26,3.00,0.7
TB,1992-02-26,5.00,2.0
TB,1992-02-26,7.00,4.9
TB,1992-03-23,0.00,5.2
TB,1992-03-23,2.00,0.2
TB,1992-03-23,3.00,0.2
TB,1992-03-23,5.00,0.5
TB,1992-03-23,7.00,1.4
TB,1992-03-23,7.00,1.3
TB,1992-05-04,0.00,22.2
TB,1992-05-04,2.00,7.8
TB,1992-05-04,3.00,18.2
TB,1992-05-04,5.00,2.2
TB,1992-05-04,7.00,-0.3
TB,1992-05-20,0.00,8.1
TB,1992-05-20,2.00,41.6
TB,1992-05-20,3.00,24.2
TB,1992-05-20,5.00,9.0
TB,1992-05-20,7.00,11.1
TB,1992-06-01,0.00,5.4
TB,1992-06-01,2.00,123.8
TB,1992-06-01,3.00,162.8
TB,1992-06-01,5.00,18.0
TB,1992-06-01,7.00,13.0
TB,1992-06-15,0.00,17.6
TB,1992-06-15,2.00,109.7
TB,1992-06-15,3.00,39.6
TB,1992-06-15,5.00,31.9
TB,1992-06-15,7.00,9.0
TB,1992-07-07,0.00,9.7
TB,1992-07-07,2.00,93.9
TB,1992-07-07,3.00,23.3
TB,1992-07-07,5.00,8.0
TB,1992-07-07,7.00,1.0
TB,1992-07-13,0.00,8.0
TB,1992-07-13,2.00,11.8
TB,1992-07-13,3.00,16.5
TB,1992-07-13,5.00,9.7
TB,1992-07-13,7.00,14.7
TB,1992-07-31,0.00,3.3
TB,1992-07-31,2.00,22.2
TB,1992-07-31,2.00,21.6
TB,1992-07-31,3.00,50.5
TB,1992-07-31,5.00,8.8
TB,1992-07-31,7.00,4.1
TB,1992-08-10,0.00,3.5
TB,1992-08-10,2.00,49.0
TB,1992-08-10,3.00,90.9
TB,1992-08-10,3.00,90.1
TB,1992-08-10,5.00,9.1
TB,1992-08-10,7.00,3.5
TB,1992-08-27,0.00,14.8
TB,1992-08-27,2.00,40.8
TB,1992-08-27,3.00,134.4
TB,1992-08-27,3.00,131.5
TB,1992-08-27,5.00,15.3
TB,1992-08-27,7.00,15.1
TB,1992-09-11,0.00,8.5
TB,1992-09-11,2.00,9.6
TB,1992-09-11,3.00,116.1
TB,1992-09-11,5.00,20.5
TB,1992-09-11,5.00,17.8
TB,1992-09-11,7.00,9.7
TB,1992-09-24,0.00,9.6
TB,1992-09-24,2.00,6.9
TB,1992-09-24,3.00,161.7
TB,1992-09-24,3.00,110.3
TB,1992-09-24,5.00,18.2
TB,1992-09-24,7.00,14.5
TB,1992-10-05,0.00,6.1
TB,1992-10-05,2.00,5.8
TB,1992-10-05,3.00,102.8
TB,1992-10-05,3.00,109.0
TB,1992-10-05,5.00,24.9
TB,1992-10-05,7.00,13.5
TB,1992-10-21,0.00,24.1
TB,1992-10-21,2.00,21.1
TB,1992-10-21,3.00,15.5
TB,1992-10-21,5.00,13.1
TB,1992-10-21,7.00,9.5
TB,1992-10-21,7.00,9.0
TB,1992-11-05,0.00,10.6
TB,1992-11-05,2.00,10.6
TB,1992-11-05,3.00,9.8
TB,1992-11-05,3.00,7.3
TB,1992-11-05,5.00,8.1
TB,1992-11-05,7.00,7.2
TB,1993-01-14,0.00,26.9
TB,1993-01-14,0.00,29.8
TB,1993-01-14,2.00,3.1
TB,1993-01-14,3.00,3.3
TB,1993-01-14,5.00,2.5
TB,1993-01-14,7.00,4.0
TB,1993-02-24,0.00,3.3
TB,1993-02-24,0.00,5.4
TB,1993-02-24,2.00,10.9
TB,1993-02-24,3.00,1.3
TB,1993-02-24,5.00,3.1
TB,1993-02-24,7.00,4.3
TB,1993-03-23,0.00,8.9
TB,1993-03-23,0.00,9.6
TB,1993-03-23,2.00,1.4
TB,1993-03-23,3.00,1.5
TB,1993-03-23,5.00,1.7
TB,1993-03-23,7.00,3.1
TB,1993-05-03,0.00,26.7
TB,1993-05-03,2.00,12.6
TB,1993-05-03,3.00,11.0
TB,1993-05-03,3.00,11.6
TB,1993-05-03,5.00,6.6
TB,1993-05-03,7.00,4.7
TB,1993-05-20,0.00,4.8
TB,1993-05-20,2.00,70.0
TB,1993-05-20,3.00,29.7
TB,1993-05-20,3.00,33.0
TB,1993-05-20,5.00,9.4
TB,1993-05-20,7.00,11.5
TB,1993-06-03,0.00,6.7
TB,1993-06-03,2.00,260.7
TB,1993-06-03,2.00,212.6
TB,1993-06-03,3.00,30.6
TB,1993-06-03,5.00,7.9
TB,1993-06-03,7.00,6.5
TB,1993-06-14,0.00,7.8
TB,1993-06-14,2.00,118.4
TB,1993-06-14,2.00,150.4
TB,1993-06-14,3.00,50.8
TB,1993-06-14,5.00,26.3
TB,1993-06-14,7.00,6.0
TB,1993-06-28,0.00,20.9
TB,1993-06-28,0.00,21.5
TB,1993-06-28,2.00,338.3
TB,1993-06-28,3.00,44.7
TB,1993-06-28,5.00,49.2
TB,1993-06-28,7.00,15.4
TB,1993-07-15,0.00,25.9
TB,1993-07-15,2.00,475.6
TB,1993-07-15,2.00,493.3
TB,1993-07-15,3.00,63.9
TB,1993-07-15,5.00,32.2
TB,1993-07-15,7.00,15.2
TB,1993-07-26,0.00,29.7
TB,1993-07-26,2.00,159.2
TB,1993-07-26,3.00,72.9
TB,1993-07-26,3.00,73.9
TB,1993-07-26,5.00,21.8
TB,1993-07-26,7.00,15.7
TB,1993-08-09,0.00,32.9
TB,1993-08-09,0.00,36.0
TB,1993-08-09,2.00,84.9
TB,1993-08-09,3.00,109.7
TB,1993-08-09,5.00,31.0
TB,1993-08-09,7.00,17.2
TB,1993-08-23,0.00,14.0
TB,1993-08-23,2.00,93.8
TB,1993-08-23,3.00,157.5
TB,1993-08-23,5.00,34.7
TB,1993-08-23,7.00,29.9
TB,1993-08-23,7.00,23.8
TB,1993-09-09,2.00,60.2
TB,1993-09-09,2.00,98.0
TB,1993-09-09,3.00,225.9
TB,1993-09-09,5.00,40.5
TB,1993-09-09,7.00,20.5
TB,1993-09-22,0.00,130.0
TB,1993-09-22,2.00,6.9
TB,1993-09-22,3.00,187.3
TB,1993-09-22,5.00,35.3
TB,1993-09-22,7.00,17.1
TB,1993-09-22,7.00,17.6
TB,1993-10-07,0.00,22.5
TB,1993-10-07,0.00,21.4
TB,1993-10-07,2.00,9.1
TB,1993-10-07,3.00,11.1
TB,1993-10-07,5.00,27.6
TB,1993-10-07,7.00,17.0
TB,1993-10-19,0.00,9.9
TB,1993-10-19,2.00,6.1
TB,1993-10-19,3.00,5.1
TB,1993-10-19,5.00,23.6
